task,setup,run,passed,start,end,orchestration_s,session_s,generation_s,billed_usd,sole_usd,steps,tokens_in,tokens_out
claude-code-by-agents-recursive-delegation,k3-high,run4,1,1786554418.951,1786554859.031,440.1,346.1,259.5,1.3591,9.4773,32,1177310,22364
claude-code-by-agents-recursive-delegation,k3-low,run4,0,1786554483.508,1786554739.694,256.2,202.1,129.6,0.7203,4.7341,28,771141,11879
claude-code-by-agents-recursive-delegation,k3,run4,0,1786554319.279,1786554853.441,534.2,481.1,441.9,2.295,16.1369,48,3145883,41998
cliffy-config-file-parsing,k3-high,run1,0,1786554579.071,1786555221.367,642.3,582.7,362.7,1.9566,13.2452,77,4062858,40109
cliffy-config-file-parsing,k3-low,run1,1,1786554595.581,1786554965.874,370.3,307.9,184.2,1.0247,6.7288,57,1625632,21401
cliffy-config-file-parsing,k3,run1,0,1786554566.117,1786555519.214,953.1,893.0,803.9,4.4109,29.3588,105,7041425,60548
cliffy-config-file-parsing,k3-high,run2,0,1786554675.313,1786555439.875,764.6,705.1,456.2,2.4343,16.6596,84,4889017,49301
cliffy-config-file-parsing,k3-low,run2,0,1786554739.700,1786555111.052,371.4,313.4,153.8,0.9363,5.6165,61,2113040,21343
cliffy-config-file-parsing,k3,run2,0,1786554616.065,1786555465.175,849.1,789.7,728.4,4.0594,26.5993,73,5737672,58732
cliffy-config-file-parsing,k3-high,run3,1,1786554853.452,1786555676.237,822.8,762.3,560.1,2.9628,20.4564,75,4186862,52117
cliffy-config-file-parsing,k3-low,run3,0,1786554859.040,1786555307.762,448.7,389.3,230.1,1.1838,8.4023,61,2074315,26259
cliffy-config-file-parsing,k3,run3,0,1786554817.951,1786555566.799,748.8,690.6,617.7,3.419,22.558,91,5993093,53794
cliffy-config-file-parsing,k3-high,run4,0,1786555043.146,1786555655.311,612.2,552.6,375.1,1.8763,13.697,71,3455137,39897
cliffy-config-file-parsing,k3-low,run4,0,1786555111.059,1786555559.519,448.5,389.6,199.0,0.9446,7.2684,63,3644763,25372
cliffy-config-file-parsing,k3,run4,0,1786554965.880,1786555899.005,933.1,874.6,797.2,4.0444,29.1141,78,5938083,66331
csstree-shorthand-expansion-compression,k3-high,run1,0,1786555307.772,1786555915.838,608.1,556.4,433.5,2.2177,15.8326,47,2366854,50732
csstree-shorthand-expansion-compression,k3-low,run1,1,1786555439.884,1786555799.043,359.2,307.7,207.3,1.0668,7.5696,37,1251675,29370
csstree-shorthand-expansion-compression,k3,run1,0,1786555221.378,1786556103.045,881.7,830.7,769.3,3.9516,28.0931,63,4535611,75878
csstree-shorthand-expansion-compression,k3-high,run2,1,1786555519.225,1786556020.728,501.5,449.5,324.3,1.587,11.8438,62,2679230,42830
csstree-shorthand-expansion-compression,k3-low,run2,0,1786555559.527,1786555923.039,363.5,301.1,213.5,1.0225,7.7962,37,1255796,30661
csstree-shorthand-expansion-compression,k3,run2,0,1786555465.185,1786556131.527,666.3,616.0,564.8,2.9036,20.6277,65,4218779,66560
csstree-shorthand-expansion-compression,k3-high,run3,1,1786555655.320,1786556166.146,510.8,458.6,352.4,1.771,12.8703,54,2744444,44646
csstree-shorthand-expansion-compression,k3-low,run3,0,1786555676.245,1786555979.845,303.6,251.4,146.5,0.6727,5.3489,48,1465588,27977
csstree-shorthand-expansion-compression,k3,run3,0,1786555566.809,1786556265.316,698.5,646.3,605.9,3.1132,22.1289,52,3177368,66954
csstree-shorthand-expansion-compression,k3-high,run4,0,1786555899.016,1786556390.734,491.7,440.3,351.7,1.8222,12.8445,34,1588464,46586
csstree-shorthand-expansion-compression,k3-low,run4,0,1786555915.849,1786556173.115,257.3,206.1,112.3,0.5438,4.1017,35,1020227,22024
csstree-shorthand-expansion-compression,k3,run4,1,1786555799.050,1786556476.691,677.6,626.7,588.5,3.1683,21.4905,48,2815490,63671
dateutil-rfc5545-timezone-interop,k3-high,run1,1,1786555979.852,1786556541.441,561.6,504.8,299.0,1.5394,10.9202,79,5812368,52788
dateutil-rfc5545-timezone-interop,k3-low,run1,0,1786556020.737,1786556265.780,245.0,187.7,109.7,0.5334,4.0073,34,1318909,21402
dateutil-rfc5545-timezone-interop,k3,run1,0,1786555923.046,1786556690.522,767.5,710.7,652.1,3.3713,23.8129,67,5541747,74850
dateutil-rfc5545-timezone-interop,k3-high,run2,0,1786556131.538,1786556699.337,567.8,511.0,393.6,1.9963,14.3741,51,3796116,57439
dateutil-rfc5545-timezone-interop,k3-low,run2,0,1786556166.154,1786556428.158,262.0,204.3,110.9,0.566,4.0491,35,1350001,21589
dateutil-rfc5545-timezone-interop,k3,run2,0,1786556103.055,1786556847.260,744.2,688.1,614.9,3.203,22.4561,78,7070630,75447
dateutil-rfc5545-timezone-interop,k3-high,run3,1,1786556265.324,1786556825.165,559.8,502.8,387.9,2.0073,14.1646,50,2926171,54864
dateutil-rfc5545-timezone-interop,k3-low,run3,0,1786556265.786,1786556469.544,203.8,147.1,75.9,0.3681,2.7724,29,979466,15647
dateutil-rfc5545-timezone-interop,k3,run3,0,1786556173.121,1786556905.265,732.1,675.7,618.6,3.2344,22.5905,63,5715233,71045
dateutil-rfc5545-timezone-interop,k3-high,run4,1,1786556428.165,1786556881.233,453.1,395.7,242.9,1.1673,8.8718,53,3328888,44437
dateutil-rfc5545-timezone-interop,k3-low,run4,0,1786556469.550,1786556776.648,307.1,249.5,156.4,0.7538,5.71,37,1600798,24247
dateutil-rfc5545-timezone-interop,k3,run4,1,1786556390.740,1786557262.331,871.6,812.9,755.1,3.9022,27.5761,66,5941875,77321
expr-try-catch-errors,k3-high,run1,0,1786556541.450,1786557378.554,837.1,670.8,496.8,2.4952,18.1431,76,6174114,53059
expr-try-catch-errors,k3-low,run1,0,1786556690.533,1786557400.592,710.1,545.9,329.1,1.6035,12.0197,87,4834756,37028
expr-try-catch-errors,k3,run1,0,1786556476.699,1786557679.285,1202.6,1037.8,930.0,4.9754,33.9632,120,12424635,87751
expr-try-catch-errors,k3-high,run2,1,1786556776.654,1786557797.925,1021.3,859.6,581.4,3.0633,21.1407,121,12481149,70043
expr-try-catch-errors,k3-low,run2,0,1786556825.174,1786557547.283,722.1,564.7,406.3,2.1336,14.8386,70,5650008,44969
expr-try-catch-errors,k3,run2,0,1786556699.345,1786557822.326,1123.0,961.4,857.0,4.7619,31.1324,109,12773234,75719
expr-try-catch-errors,k3-high,run3,0,1786556881.240,1786557740.518,859.3,693.4,470.5,2.4539,17.1838,94,8321193,51867
expr-try-catch-errors,k3-low,run3,0,1786556905.279,1786557664.838,759.6,594.5,320.1,1.6079,11.69,128,8261626,45322
expr-try-catch-errors,k3,run3,0,1786556847.270,1786558210.589,1363.3,1196.4,1061.1,6.1258,37.6657,133,15228561,91315
expr-try-catch-errors,k3-high,run4,1,1786557378.584,1786558245.929,867.3,699.4,489.3,2.7644,17.0236,87,8339336,59794
expr-try-catch-errors,k3-low,run4,0,1786557400.618,1786558039.967,639.3,472.4,265.8,1.5094,9.3556,100,5201277,39950
expr-try-catch-errors,k3,run4,0,1786557262.342,1786558858.169,1595.8,1435.3,1308.3,7.7308,45.0912,115,16747296,108067
fastapi-deprecation-response-headers,k3-high,run1,1,1786557664.867,1786558183.906,519.0,402.6,271.0,1.5073,9.1581,66,3119549,32014
fastapi-deprecation-response-headers,k3-low,run1,1,1786557679.318,1786557998.677,319.4,203.5,137.1,0.7574,4.6322,34,900430,15912
fastapi-deprecation-response-headers,k3,run1,1,1786557547.313,1786558269.078,721.8,605.7,538.3,3.2451,18.2719,80,5292124,47761
fastapi-deprecation-response-headers,k3-high,run2,1,1786557797.955,1786558321.140,523.2,410.4,250.7,1.4591,8.4716,81,3587515,36221
fastapi-deprecation-response-headers,k3-low,run2,1,1786557822.358,1786558202.973,380.6,267.2,179.3,0.8693,6.0613,48,1735246,20856
fastapi-deprecation-response-headers,k3,run2,0,1786557740.549,1786558429.443,688.9,577.5,517.8,3.0517,17.4989,73,4015930,51678
fastapi-deprecation-response-headers,k3-high,run3,1,1786558039.995,1786558496.510,456.5,343.6,224.1,1.1728,7.5734,53,2420870,29120
fastapi-deprecation-response-headers,k3-low,run3,1,1786558183.915,1786558543.760,359.8,247.2,160.3,0.8448,5.4166,50,1234921,18473
fastapi-deprecation-response-headers,k3,run3,1,1786557998.683,1786558842.999,844.3,731.8,661.9,3.7689,22.3701,76,6429715,63588
fastapi-deprecation-response-headers,k3-high,run4,1,1786558210.622,1786558856.715,646.1,530.6,398.3,2.0182,13.4624,63,3550506,38564
fastapi-deprecation-response-headers,k3-low,run4,1,1786558245.957,1786558699.543,453.6,340.3,248.6,1.2273,8.402,43,1668634,20378
fastapi-deprecation-response-headers,k3,run4,1,1786558202.980,1786558911.757,708.8,595.1,519.8,2.8428,17.5673,84,6156546,51479
fd-deterministic-multi-key-sorting,k3-high,run1,1,1786558321.149,1786558692.237,371.1,313.6,175.8,0.8694,5.9409,61,3610807,30241
fd-deterministic-multi-key-sorting,k3-low,run1,0,1786558429.456,1786558677.444,248.0,190.3,103.9,0.4948,3.5099,38,1814048,20501
fd-deterministic-multi-key-sorting,k3,run1,1,1786558269.088,1786558741.144,472.1,416.4,362.6,1.8881,12.2541,63,4855030,46287
fd-deterministic-multi-key-sorting,k3-high,run2,1,1786558543.767,1786558947.905,404.1,346.9,201.1,1.2312,6.7962,69,4039071,35660
fd-deterministic-multi-key-sorting,k3-low,run2,1,1786558677.450,1786558978.058,300.6,243.5,130.8,0.8367,4.4209,47,2304778,24760
fd-deterministic-multi-key-sorting,k3,run2,1,1786558496.519,1786559069.362,572.8,516.0,435.9,2.6404,14.7331,93,7616040,53914
fd-deterministic-multi-key-sorting,k3-high,run3,1,1786558699.550,1786559025.661,326.1,268.0,152.5,0.916,5.1556,55,2682952,26353
fd-deterministic-multi-key-sorting,k3-low,run3,1,1786558741.154,1786559016.874,275.7,218.5,99.7,0.6451,3.3687,54,2574195,19770
fd-deterministic-multi-key-sorting,k3,run3,1,1786558692.245,1786559313.109,620.9,563.5,466.7,2.7449,15.7726,64,5340761,57059
fd-deterministic-multi-key-sorting,k3-high,run4,1,1786558856.726,1786559393.394,536.7,478.8,265.7,1.2585,8.9807,66,4548758,48115
fd-deterministic-multi-key-sorting,k3-low,run4,1,1786558858.202,1786559240.541,382.3,324.4,164.0,0.771,5.5423,65,3692429,29533
fd-deterministic-multi-key-sorting,k3,run4,1,1786558843.010,1786559521.384,678.4,617.7,554.9,2.6989,18.7526,73,6207313,54050
kcp-go-multiplexed-kcp-streams,k3-high,run1,1,1786558947.914,1786559605.062,657.1,574.8,489.4,2.2365,16.5394,19,572387,28407
kcp-go-multiplexed-kcp-streams,k3-low,run1,1,1786558978.065,1786559619.952,641.9,559.5,492.3,2.1711,16.6379,16,331107,15308
kcp-go-multiplexed-kcp-streams,k3,run1,1,1786558911.768,1786562761.580,3849.8,3768.8,3716.2,17.9917,129.6198,49,3536313,76193
kcp-go-multiplexed-kcp-streams,k3-high,run2,1,1786559025.670,1786560216.146,1190.5,1107.9,977.6,3.9717,33.041,53,2784524,56687
kcp-go-multiplexed-kcp-streams,k3-low,run2,1,1786559069.373,1786559722.337,653.0,573.1,487.1,2.0464,16.4632,25,658122,22509
kcp-go-multiplexed-kcp-streams,k3,run2,1,1786559016.882,1786560261.943,1245.1,1162.8,1113.8,4.6273,37.6439,45,2843140,63431
kcp-go-multiplexed-kcp-streams,k3-high,run3,1,1786559313.118,1786560757.054,1443.9,1362.5,1212.0,5.1408,40.9619,66,2985127,40192
kcp-go-multiplexed-kcp-streams,k3-low,run3,1,1786559393.402,1786559893.653,500.3,417.1,353.5,1.4277,11.9487,23,529131,14358
kcp-go-multiplexed-kcp-streams,k3,run3,1,1786559240.550,1786560267.198,1026.6,939.1,893.2,3.5583,30.1866,43,2414175,55706
kcp-go-multiplexed-kcp-streams,k3-high,run4,1,1786559605.066,1786560781.640,1176.6,1095.7,970.2,4.2185,32.7906,48,2069083,39651
kcp-go-multiplexed-kcp-streams,k3-low,run4,1,1786559619.958,1786560420.232,800.3,719.1,644.2,2.6695,21.773,29,765315,19401
kcp-go-multiplexed-kcp-streams,k3,run4,0,1786559521.393,1786560877.764,1356.4,1100.1,1063.6,4.5593,35.9457,43,2479693,56504
kombu-single-active-consumer-priority,k3-high,run1,1,1786559893.658,1786560227.220,333.6,239.6,148.5,0.5269,5.0198,45,1792948,29964
kombu-single-active-consumer-priority,k3-low,run1,0,1786560216.153,1786560458.255,242.1,147.5,77.0,0.3506,2.6013,33,910084,14071
kombu-single-active-consumer-priority,k3,run1,0,1786559722.343,1786560573.389,851.0,757.2,661.6,2.8302,22.3589,113,8807302,64647
kombu-single-active-consumer-priority,k3-high,run2,1,1786560261.953,1786560719.995,458.0,365.4,181.6,0.7614,6.1382,78,3847979,35465
kombu-single-active-consumer-priority,k3-low,run2,0,1786560267.206,1786560585.426,318.2,224.8,139.0,0.5932,4.6982,29,1029384,19966
kombu-single-active-consumer-priority,k3,run2,1,1786560227.229,1786560836.669,609.4,518.3,465.4,2.3115,15.7284,65,4198465,44234
kombu-single-active-consumer-priority,k3-high,run3,0,1786560458.261,1786561040.974,582.7,490.5,313.0,1.5895,10.578,70,3848712,42190
kombu-single-active-consumer-priority,k3-low,run3,1,1786560573.400,1786560870.856,297.5,205.7,109.7,0.5939,3.7091,39,1202651,15077
kombu-single-active-consumer-priority,k3,run3,1,1786560420.237,1786561426.560,1006.3,914.6,830.8,4.3862,28.4488,96,7199111,62322
kombu-single-active-consumer-priority,k3-high,run4,0,1786560720.006,1786561315.334,595.3,502.6,277.4,1.4274,9.4279,75,4506450,41501
kombu-single-active-consumer-priority,k3-low,run4,0,1786560757.061,1786561090.052,333.0,241.7,153.0,0.7172,5.1706,38,1043282,16021
kombu-single-active-consumer-priority,k3,run4,0,1786560585.433,1786561336.305,750.9,623.0,567.8,3.0627,19.2483,67,3752122,43797
kombu-virtual-queue-dead-lettering,k3-high,run1,0,1786560836.677,1786561667.937,831.3,740.4,523.0,2.604,18.4504,77,4836011,42917
kombu-virtual-queue-dead-lettering,k3-low,run1,0,1786560870.862,1786561466.438,595.6,503.4,291.7,1.4258,10.2173,72,3190527,29320
kombu-virtual-queue-dead-lettering,k3,run1,0,1786560781.647,1786561988.738,1207.1,1115.7,1023.7,5.3211,36.3659,99,9120554,87932
kombu-virtual-queue-dead-lettering,k3-high,run2,0,1786561040.983,1786561830.026,789.0,697.0,439.3,2.2077,15.9372,96,4808951,37912
kombu-virtual-queue-dead-lettering,k3-low,run2,0,1786561090.058,1786561484.967,394.9,304.7,160.9,0.7731,5.7386,51,1865071,21856
kombu-virtual-queue-dead-lettering,k3,run2,1,1786560877.770,1786562025.194,1147.4,1056.9,961.5,4.936,34.3529,110,8724703,68856
kombu-virtual-queue-dead-lettering,k3-high,run3,0,1786561336.313,1786562113.992,777.7,685.2,452.3,2.2394,16.5191,79,4844294,51272
kombu-virtual-queue-dead-lettering,k3-low,run3,0,1786561426.573,1786561903.788,477.2,383.7,220.7,1.0963,8.06,58,2261168,26075
kombu-virtual-queue-dead-lettering,k3,run3,0,1786561315.345,1786562400.904,1085.6,994.5,910.4,4.5552,33.254,93,8478110,74385
kombu-virtual-queue-dead-lettering,k3-high,run4,0,1786561484.973,1786562254.312,769.3,677.6,432.0,2.0052,15.7774,102,6457440,53519
kombu-virtual-queue-dead-lettering,k3-low,run4,1,1786561667.947,1786562271.860,603.9,512.2,289.6,1.3663,10.5767,87,4631720,39277
kombu-virtual-queue-dead-lettering,k3,run4,0,1786561466.447,1786562531.083,1064.6,974.5,891.7,4.3558,32.5685,91,7204227,69352
koota-deferred-mutation-buffer,k3-high,run1,0,1786561903.795,1786563295.433,1391.6,1334.1,1115.5,5.5251,40.7427,75,7836035,74581
koota-deferred-mutation-buffer,k3-low,run1,1,1786561988.750,1786562483.695,494.9,440.2,251.2,1.126,9.175,70,3192713,31786
koota-deferred-mutation-buffer,k3,run1,0,1786561830.035,1786563065.709,1235.7,1180.0,1074.7,5.1974,39.2544,116,10598387,77292
koota-deferred-mutation-buffer,k3-high,run2,0,1786562114.002,1786563056.325,942.3,883.6,649.5,3.0495,23.7241,88,6585398,59191
koota-deferred-mutation-buffer,k3-low,run2,0,1786562254.324,1786562784.659,530.3,475.2,339.1,1.5029,12.3845,32,1539598,35009
koota-deferred-mutation-buffer,k3,run2,0,1786562025.205,1786563755.907,1730.7,1676.2,1508.4,7.302,55.0961,162,18772892,106839
koota-deferred-mutation-buffer,k3-high,run3,0,1786562400.916,1786563446.210,1045.3,989.8,736.7,3.5782,26.9077,75,5925849,63987
koota-deferred-mutation-buffer,k3-low,run3,0,1786562483.702,1786563053.493,569.8,513.7,344.0,1.6057,12.566,41,2014114,31992
koota-deferred-mutation-buffer,k3,run3,0,1786562271.868,1786564404.514,2132.6,2078.0,1892.2,9.3003,69.1138,152,21617692,126325
koota-deferred-mutation-buffer,k3-high,run4,0,1786562761.588,1786564091.824,1330.2,1274.3,1030.2,5.2345,37.6275,80,7673903,84187
koota-deferred-mutation-buffer,k3-low,run4,0,1786562784.667,1786563371.625,587.0,531.7,348.1,1.7922,12.7156,50,2655905,35364
koota-deferred-mutation-buffer,k3,run4,0,1786562531.094,1786564730.631,2199.5,2144.6,1619.1,7.7784,59.1396,108,13852514,109218
optique-conditional-option-dependencies,k3-high,run1,0,1786563056.335,1786564232.086,1175.8,1111.6,758.0,3.5673,27.6855,111,12815965,77581
optique-conditional-option-dependencies,k3-low,run1,1,1786563065.723,1786564417.124,1351.4,1287.5,1010.0,4.8722,36.8891,83,6761241,41061
optique-conditional-option-dependencies,k3,run1,0,1786563053.500,1786565061.264,2007.8,1943.7,1738.5,8.611,63.5,182,28255653,117392
optique-conditional-option-dependencies,k3-high,run2,1,1786563371.633,1786564334.029,962.4,898.6,589.1,2.7087,21.5157,111,9666344,63359
optique-conditional-option-dependencies,k3-low,run2,1,1786563446.220,1786564361.743,915.5,852.5,546.2,2.502,19.9514,93,8001952,39052
optique-conditional-option-dependencies,k3,run2,0,1786563295.446,1786564902.649,1607.2,1545.5,1368.7,6.6215,49.9937,154,25356442,116358
optique-conditional-option-dependencies,k3-high,run3,1,1786564091.835,1786564918.263,826.4,762.9,520.7,2.494,19.0176,98,11250020,54144
optique-conditional-option-dependencies,k3-low,run3,0,1786564232.098,1786564823.840,591.7,529.1,255.1,1.2021,9.3162,108,9192879,43939
optique-conditional-option-dependencies,k3,run3,0,1786563755.922,1786564950.385,1194.5,1133.3,992.3,4.928,36.2444,126,20137890,98949
optique-conditional-option-dependencies,k3-high,run4,1,1786564361.753,1786565284.707,923.0,859.7,576.8,2.8835,21.0678,108,14680733,72496
optique-conditional-option-dependencies,k3-low,run4,0,1786564404.529,1786565225.858,821.3,758.5,711.8,3.7159,25.9986,27,1548047,8851
optique-conditional-option-dependencies,k3,run4,1,1786564334.042,1786565576.643,1242.6,1180.2,1052.2,5.5572,38.4339,115,18762334,101324
psd-tools-blend-range-api,k3-high,run1,1,1786564730.644,1786565253.810,523.2,450.8,310.0,1.6391,11.3222,67,3337262,37252
psd-tools-blend-range-api,k3-low,run1,1,1786564823.850,1786565155.732,331.9,256.7,164.1,0.8797,5.9939,41,950767,12691
psd-tools-blend-range-api,k3,run1,1,1786564417.134,1786565137.359,720.2,645.8,571.4,2.9062,20.8714,80,5764426,59392
psd-tools-blend-range-api,k3-high,run2,1,1786564918.279,1786565346.102,427.8,356.1,229.5,1.2909,8.3824,60,2277747,28608
psd-tools-blend-range-api,k3-low,run2,1,1786564950.404,1786565264.309,313.9,240.8,135.5,0.725,4.9493,58,1449437,15526
psd-tools-blend-range-api,k3,run2,0,1786564902.665,1786565673.948,771.3,700.6,611.7,3.36,22.3422,107,8050172,60225
psd-tools-blend-range-api,k3-high,run3,1,1786565137.368,1786565593.563,456.2,381.8,267.5,1.4279,9.7719,60,3087241,32707
psd-tools-blend-range-api,k3-low,run3,1,1786565155.737,1786565599.265,443.5,369.7,281.0,1.4372,10.2634,40,1182083,24345
psd-tools-blend-range-api,k3,run3,1,1786565061.284,1786565719.947,658.7,586.8,510.2,2.8435,18.6377,96,6382556,54255
psd-tools-blend-range-api,k3-high,run4,0,1786565253.818,1786565806.777,553.0,479.6,313.8,1.6102,11.463,81,4595689,39325
psd-tools-blend-range-api,k3-low,run4,1,1786565264.316,1786565575.642,311.3,236.5,152.5,0.6833,5.5705,40,1095216,13946
psd-tools-blend-range-api,k3,run4,0,1786565225.868,1786565774.174,548.3,475.9,419.8,2.2702,15.3333,72,4273353,41657
quill-shared-toolbar-focus,k3-high,run1,0,1786565346.112,1786566270.596,924.5,867.6,730.4,3.4025,26.6795,61,4857997,63738
quill-shared-toolbar-focus,k3-low,run1,0,1786565575.650,1786566042.269,466.6,407.7,289.2,1.3437,10.5622,53,2460525,32649
quill-shared-toolbar-focus,k3,run1,0,1786565284.719,1786566803.617,1518.9,1459.7,1377.3,6.3578,50.3089,89,9154018,93814
quill-shared-toolbar-focus,k3-high,run2,0,1786565593.572,1786566879.919,1286.3,1228.5,1038.4,4.6748,37.9285,95,7485896,61471
quill-shared-toolbar-focus,k3-low,run2,0,1786565599.272,1786568349.699,2750.4,2685.1,2456.1,12.6105,89.7143,107,7325788,53860
quill-shared-toolbar-focus,k3,run2,1,1786565576.661,1786566633.365,1056.7,997.1,917.6,4.0595,33.5189,93,7988284,76967
quill-shared-toolbar-focus,k3-high,run3,0,1786565719.956,1786566778.215,1058.3,999.0,909.6,3.9479,33.2252,50,2928666,39985
quill-shared-toolbar-focus,k3-low,run3,0,1786565774.183,1786566243.180,469.0,412.1,316.7,1.3083,11.5692,43,1455792,21773
quill-shared-toolbar-focus,k3,run3,0,1786565673.959,1786567423.868,1749.9,1679.6,1590.3,7.4527,58.0906,98,10370526,95362
quill-shared-toolbar-focus,k3-high,run4,0,1786566042.276,1786567558.064,1515.8,1454.9,1318.9,6.2106,48.1774,61,4176865,53694
quill-shared-toolbar-focus,k3-low,run4,1,1786566243.187,1786566658.780,415.6,356.7,250.1,1.0182,9.1341,52,1849551,22313
quill-shared-toolbar-focus,k3,run4,0,1786565806.786,1786567011.160,1204.4,1146.7,1070.3,4.7162,39.0954,91,7962693,77484
superjson-error-stack-serialization,k3-high,run1,0,1786566633.376,1786566829.195,195.8,140.4,76.9,0.3296,2.8076,30,861293,21505
superjson-error-stack-serialization,k3-low,run1,0,1786566634.662,1786566839.218,204.6,148.9,85.9,0.3812,3.1359,34,934525,19763
superjson-error-stack-serialization,k3,run1,0,1786566270.605,1786566634.656,364.1,304.5,276.2,1.1329,10.0901,39,1741332,41199
superjson-error-stack-serialization,k3-high,run2,0,1786566778.224,1786567049.070,270.8,215.4,137.6,0.6826,5.0249,31,1057514,28488
superjson-error-stack-serialization,k3-low,run2,0,1786566803.629,1786567015.502,211.9,156.5,100.5,0.468,3.6698,32,827829,19687
superjson-error-stack-serialization,k3,run2,0,1786566658.788,1786567153.577,494.8,440.3,408.2,2.059,14.9093,41,2231397,55928
superjson-error-stack-serialization,k3-high,run3,0,1786566839.224,1786567085.710,246.5,192.0,87.2,0.4132,3.1862,42,1194902,23854
superjson-error-stack-serialization,k3-low,run3,0,1786566879.929,1786567071.035,191.1,136.6,78.7,0.3923,2.8737,22,547716,15968
superjson-error-stack-serialization,k3,run3,0,1786566829.202,1786567233.166,404.0,349.3,323.0,1.6465,11.7996,37,1796657,43953
superjson-error-stack-serialization,k3-high,run4,0,1786567015.508,1786567296.743,281.2,225.3,134.9,0.6661,4.9279,34,1162772,27947
superjson-error-stack-serialization,k3-low,run4,0,1786567049.076,1786567282.161,233.1,178.1,111.0,0.5186,4.0553,34,758553,16704
superjson-error-stack-serialization,k3,run4,0,1786567011.173,1786567540.071,528.9,467.3,424.6,2.0828,15.5091,58,3561480,59105
task-task-graph-export,k3-high,run1,1,1786567085.721,1786567665.162,579.4,417.2,276.8,1.2886,10.1092,61,3955520,27973
task-task-graph-export,k3-low,run1,1,1786567153.585,1786567703.646,550.1,390.8,286.3,1.3966,10.4586,50,2237850,20835
task-task-graph-export,k3,run1,1,1786567071.047,1786567798.488,727.4,548.9,494.4,2.5611,18.0582,65,5490180,50246
task-task-graph-export,k3-high,run2,1,1786567282.173,1786567812.304,530.1,366.9,262.0,1.3815,9.5708,46,2495518,29348
task-task-graph-export,k3-low,run2,1,1786567296.749,1786567684.200,387.5,227.5,157.4,0.754,5.751,30,1173353,10947
task-task-graph-export,k3,run2,1,1786567233.175,1786568077.263,844.1,682.8,610.5,3.4446,22.2981,80,7601387,61555
task-task-graph-export,k3-high,run3,0,1786567540.080,1786568070.056,530.0,364.1,261.9,1.5206,9.5678,40,2270769,27827
task-task-graph-export,k3-low,run3,1,1786567558.074,1786568079.844,521.8,359.3,251.9,1.4392,9.2023,51,1529507,17576
task-task-graph-export,k3,run3,1,1786567423.882,1786568075.291,651.4,486.1,435.2,2.6469,15.8952,64,4533484,40517
task-task-graph-export,k3-high,run4,0,1786567684.206,1786568348.893,664.7,505.0,378.2,2.2951,13.8151,53,2874917,30833
task-task-graph-export,k3-low,run4,0,1786567703.653,1786568161.421,457.8,278.8,194.9,1.0813,7.1203,45,1757423,15989
task-task-graph-export,k3,run4,1,1786567665.173,1786568374.449,709.3,556.2,486.7,2.9207,17.7766,82,6773072,44208
yjs-map-conflict-detection,k3-high,run1,1,1786567812.311,1786568692.240,879.9,810.8,614.4,3.3614,20.5507,80,7925327,71800
yjs-map-conflict-detection,k3-low,run1,1,1786568070.064,1786568640.648,570.6,502.4,306.8,1.3865,10.0628,83,4608508,38363
yjs-map-conflict-detection,k3,run1,1,1786567798.501,1786568956.382,1157.9,1086.9,981.7,4.9478,30.8538,110,12842596,97230
yjs-map-conflict-detection,k3-high,run2,1,1786568077.274,1786568827.553,750.3,684.2,497.8,2.2373,15.5412,80,6341872,61421
yjs-map-conflict-detection,k3-low,run2,0,1786568079.851,1786568744.866,665.0,597.0,398.1,1.6686,12.2646,84,5546962,49792
yjs-map-conflict-detection,k3,run2,1,1786568075.299,1786569413.546,1338.2,1273.2,1145.6,8.8952,32.2572,133,16673264,99140
yjs-map-conflict-detection,k3-high,run3,0,1786568348.900,1786569193.490,844.6,778.6,546.1,2.4782,14.1001,98,10100314,67890
yjs-map-conflict-detection,k3-low,run3,1,1786568349.713,1786568955.118,605.4,537.3,341.2,1.2087,8.8981,84,5980384,43613
yjs-map-conflict-detection,k3,run3,0,1786568161.428,1786569033.886,872.5,806.9,729.1,3.3534,20.8214,83,8830398,73693
yjs-map-conflict-detection,k3-high,run4,0,1786568640.656,1786569129.245,488.6,423.9,304.9,1.4332,7.7249,64,2986395,39760
yjs-map-conflict-detection,k3-low,run4,1,1786568692.253,1786569283.324,591.1,526.4,352.2,2.1637,8.9224,90,4878189,49343
yjs-map-conflict-detection,k3,run4,1,1786568374.462,1786569256.936,882.5,819.1,743.8,3.9053,18.9444,81,9186585,79343
